query,result,rank,click,dwell_time,relevance,ctr,adjusted_relevance,ai_relevance,normalized_ai_relevance,behavior_weight,weighted_relevance,original_score,fine_tuned_score
weather new york,Weather forecast,2,0,0,1,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,1,55,1,0.0033112582781456,55,4.4968968722969294e-05,0.0,112,0.0,4.4968968722969294e-05,0.0
learn python,Python tutorial,1,1,46,1,0.0032467532467532,46,0.00024630327243357897,1.0,94,94.0,0.00024630327243357897,94.0
learn python,Learn Python fast,2,1,15,1,0.0032467532467532,15,9.176792082143947e-05,0.23244400599381823,32,7.438208191802183,9.176792082143947e-05,7.438208191802183
learn python,Python for beginners,3,1,20,1,0.0032467532467532,20,0.00015580591571051627,0.5505119840226522,42,23.121503328951395,0.00015580591571051627,23.121503328951395
weather new york,NYC weather today,1,1,40,1,0.0033112582781456,40,5.4528714827029034e-05,0.047481953784689196,82,3.893520210344514,5.4528714827029034e-05,3.893520210344514
weather new york,Weather forecast,2,1,22,1,0.0033112582781456,22,4.905077730654739e-05,0.02027378597859375,46,0.9325941550153125,4.905077730654739e-05,0.9325941550153125
weather new york,New York climate,3,0,0,0,0.0,0,4.4968968722969294e-05,0.0,1,0.0,4.4968968722969294e-05,0.0
best programming languages 2025,Best languages to learn,1,0,0,1,0.0,0,9.530770330457017e-05,0.250025622329893,1,0.250025622329893,9.530770330457017e-05,0.250025622329893
best programming languages 2025,Top programming languages,2,0,0,0,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,0,0,1,0.0,0,9.59332101047039e-05,0.2531324292108149,1,0.2531324292108149,9.59332101047039e-05,0.2531324292108149
best programming languages 2025,Best languages to learn,1,0,0,1,0.0,0,9.530770330457017e-05,0.250025622329893,1,0.250025622329893,9.530770330457017e-05,0.250025622329893
best programming languages 2025,Top programming languages,2,0,0,0,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,0,0,0,0.0,0,9.59332101047039e-05,0.2531324292108149,1,0.2531324292108149,9.59332101047039e-05,0.2531324292108149
best programming languages 2025,Best languages to learn,1,1,10,1,0.0031545741324921,10,9.530770330457017e-05,0.250025622329893,22,5.500563691257646,9.530770330457017e-05,5.500563691257646
best programming languages 2025,Top programming languages,2,1,9,1,0.0031545741324921,9,7.872181595303118e-05,0.16764578419074058,20,3.3529156838148118,7.872181595303118e-05,3.3529156838148118
best programming languages 2025,Most in-demand coding skills,3,1,48,1,0.0031545741324921,48,9.59332101047039e-05,0.2531324292108149,98,24.806978062659862,9.59332101047039e-05,24.806978062659862
cheap flights tokyo,Flight deals to Tokyo,1,1,25,1,0.0032467532467532,25,7.034215377643704e-05,0.12602514616653807,52,6.55330760065998,7.034215377643704e-05,6.55330760065998
cheap flights tokyo,Cheapest Tokyo flights,2,1,2,1,0.0032467532467532,2,0.00010685342567740008,0.3073716491124193,6,1.844229894674516,0.00010685342567740008,1.844229894674516
cheap flights tokyo,Best airlines to Japan,3,1,21,1,0.0032467532467532,21,0.00014266659854911268,0.48525078948578115,44,21.35103473737437,0.00014266659854911268,21.35103473737437
best laptop gaming,Laptop A review,1,1,6,1,0.0033557046979865,6,6.9844325480517e-05,0.12355250098514062,14,1.7297350137919687,6.9844325480517e-05,1.7297350137919687
best laptop gaming,Laptop B specs,2,1,7,1,0.0033557046979865,7,9.61163459578529e-05,0.25404203999136143,16,4.064672639861783,9.61163459578529e-05,4.064672639861783
best laptop gaming,Top gaming laptops,3,1,17,1,0.0033557046979865,17,7.160750828916207e-05,0.13230998928271062,36,4.7631596141775825,7.160750828916207e-05,4.7631596141775825
cheap flights tokyo,Flight deals to Tokyo,1,0,0,0,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,1,20,1,0.0032467532467532,20,0.00010685342567740008,0.3073716491124193,42,12.909609262721611,0.00010685342567740008,12.909609262721611
cheap flights tokyo,Best airlines to Japan,3,0,0,1,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
best programming languages 2025,Best languages to learn,1,1,5,1,0.0031545741324921,5,9.530770330457017e-05,0.250025622329893,12,3.000307467958716,9.530770330457017e-05,3.000307467958716
best programming languages 2025,Top programming languages,2,1,60,1,0.0031545741324921,60,7.872181595303118e-05,0.16764578419074058,122,20.45278567127035,7.872181595303118e-05,20.45278567127035
best programming languages 2025,Most in-demand coding skills,3,1,59,1,0.0031545741324921,59,9.59332101047039e-05,0.2531324292108149,120,30.37589150529779,9.59332101047039e-05,30.37589150529779
cheap flights tokyo,Flight deals to Tokyo,1,1,30,1,0.0032467532467532,30,7.034215377643704e-05,0.12602514616653807,62,7.81355906232536,7.034215377643704e-05,7.81355906232536
cheap flights tokyo,Cheapest Tokyo flights,2,1,13,1,0.0032467532467532,13,0.00010685342567740008,0.3073716491124193,28,8.606406175147741,0.00010685342567740008,8.606406175147741
cheap flights tokyo,Best airlines to Japan,3,0,0,1,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
weather new york,NYC weather today,1,1,52,1,0.0033112582781456,52,5.4528714827029034e-05,0.047481953784689196,106,5.033087101177054,5.4528714827029034e-05,5.033087101177054
weather new york,Weather forecast,2,0,0,0,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,0,0,1,0.0,0,4.4968968722969294e-05,0.0,1,0.0,4.4968968722969294e-05,0.0
best laptop gaming,Laptop A review,1,1,10,1,0.0033557046979865,10,6.9844325480517e-05,0.12355250098514062,22,2.7181550216730934,6.9844325480517e-05,2.7181550216730934
best laptop gaming,Laptop B specs,2,1,23,1,0.0033557046979865,23,9.61163459578529e-05,0.25404203999136143,48,12.194017919585349,9.61163459578529e-05,12.194017919585349
best laptop gaming,Top gaming laptops,3,0,0,0,0.0,0,7.160750828916207e-05,0.13230998928271062,1,0.13230998928271062,7.160750828916207e-05,0.13230998928271062
cheap flights tokyo,Flight deals to Tokyo,1,0,0,1,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,1,17,1,0.0032467532467532,17,0.00010685342567740008,0.3073716491124193,36,11.065379368047095,0.00010685342567740008,11.065379368047095
cheap flights tokyo,Best airlines to Japan,3,1,16,1,0.0032467532467532,16,0.00014266659854911268,0.48525078948578115,34,16.498526842516558,0.00014266659854911268,16.498526842516558
best programming languages 2025,Best languages to learn,1,1,6,1,0.0031545741324921,6,9.530770330457017e-05,0.250025622329893,14,3.5003587126185023,9.530770330457017e-05,3.5003587126185023
best programming languages 2025,Top programming languages,2,0,0,1,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,1,24,1,0.0031545741324921,24,9.59332101047039e-05,0.2531324292108149,50,12.656621460540746,9.59332101047039e-05,12.656621460540746
best programming languages 2025,Best languages to learn,1,0,0,0,0.0,0,9.530770330457017e-05,0.250025622329893,1,0.250025622329893,9.530770330457017e-05,0.250025622329893
best programming languages 2025,Top programming languages,2,1,57,1,0.0031545741324921,57,7.872181595303118e-05,0.16764578419074058,116,19.44691096612591,7.872181595303118e-05,19.44691096612591
best programming languages 2025,Most in-demand coding skills,3,1,55,1,0.0031545741324921,55,9.59332101047039e-05,0.2531324292108149,112,28.350832071611272,9.59332101047039e-05,28.350832071611272
cheap flights tokyo,Flight deals to Tokyo,1,1,29,1,0.0032467532467532,29,7.034215377643704e-05,0.12602514616653807,60,7.561508769992284,7.034215377643704e-05,7.561508769992284
cheap flights tokyo,Cheapest Tokyo flights,2,1,59,1,0.0032467532467532,59,0.00010685342567740008,0.3073716491124193,120,36.884597893490316,0.00010685342567740008,36.884597893490316
cheap flights tokyo,Best airlines to Japan,3,0,0,0,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
learn python,Python tutorial,1,1,21,1,0.0032467532467532,21,0.00024630327243357897,1.0,44,44.0,0.00024630327243357897,44.0
learn python,Learn Python fast,2,0,0,1,0.0,0,9.176792082143947e-05,0.23244400599381823,1,0.23244400599381823,9.176792082143947e-05,0.23244400599381823
learn python,Python for beginners,3,0,0,0,0.0,0,0.00015580591571051627,0.5505119840226522,1,0.5505119840226522,0.00015580591571051627,0.5505119840226522
learn python,Python tutorial,1,0,0,0,0.0,0,0.00024630327243357897,1.0,1,1.0,0.00024630327243357897,1.0
learn python,Learn Python fast,2,1,16,1,0.0032467532467532,16,9.176792082143947e-05,0.23244400599381823,34,7.90309620378982,9.176792082143947e-05,7.90309620378982
learn python,Python for beginners,3,1,32,1,0.0032467532467532,32,0.00015580591571051627,0.5505119840226522,66,36.333790945495046,0.00015580591571051627,36.333790945495046
weather new york,NYC weather today,1,0,0,0,0.0,0,5.4528714827029034e-05,0.047481953784689196,1,0.047481953784689196,5.4528714827029034e-05,0.047481953784689196
weather new york,Weather forecast,2,0,0,0,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,0,0,0,0.0,0,4.4968968722969294e-05,0.0,1,0.0,4.4968968722969294e-05,0.0
cheap flights tokyo,Flight deals to Tokyo,1,1,57,1,0.0032467532467532,57,7.034215377643704e-05,0.12602514616653807,116,14.618916955318415,7.034215377643704e-05,14.618916955318415
cheap flights tokyo,Cheapest Tokyo flights,2,0,0,0,0.0,0,0.00010685342567740008,0.3073716491124193,1,0.3073716491124193,0.00010685342567740008,0.3073716491124193
cheap flights tokyo,Best airlines to Japan,3,0,0,1,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
weather new york,NYC weather today,1,0,0,1,0.0,0,5.4528714827029034e-05,0.047481953784689196,1,0.047481953784689196,5.4528714827029034e-05,0.047481953784689196
weather new york,Weather forecast,2,1,43,1,0.0033112582781456,43,4.905077730654739e-05,0.02027378597859375,88,1.78409316611625,4.905077730654739e-05,1.78409316611625
weather new york,New York climate,3,1,31,1,0.0033112582781456,31,4.4968968722969294e-05,0.0,64,0.0,4.4968968722969294e-05,0.0
weather new york,NYC weather today,1,0,0,0,0.0,0,5.4528714827029034e-05,0.047481953784689196,1,0.047481953784689196,5.4528714827029034e-05,0.047481953784689196
weather new york,Weather forecast,2,0,0,0,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,0,0,1,0.0,0,4.4968968722969294e-05,0.0,1,0.0,4.4968968722969294e-05,0.0
best laptop gaming,Laptop A review,1,1,39,1,0.0033557046979865,39,6.9844325480517e-05,0.12355250098514062,80,9.884200078811249,6.9844325480517e-05,9.884200078811249
best laptop gaming,Laptop B specs,2,1,59,1,0.0033557046979865,59,9.61163459578529e-05,0.25404203999136143,120,30.485044798963372,9.61163459578529e-05,30.485044798963372
best laptop gaming,Top gaming laptops,3,1,25,1,0.0033557046979865,25,7.160750828916207e-05,0.13230998928271062,52,6.880119442700952,7.160750828916207e-05,6.880119442700952
best laptop gaming,Laptop A review,1,1,41,1,0.0033557046979865,41,6.9844325480517e-05,0.12355250098514062,84,10.378410082751811,6.9844325480517e-05,10.378410082751811
best laptop gaming,Laptop B specs,2,1,39,1,0.0033557046979865,39,9.61163459578529e-05,0.25404203999136143,80,20.323363199308915,9.61163459578529e-05,20.323363199308915
best laptop gaming,Top gaming laptops,3,0,0,0,0.0,0,7.160750828916207e-05,0.13230998928271062,1,0.13230998928271062,7.160750828916207e-05,0.13230998928271062
best programming languages 2025,Best languages to learn,1,1,49,1,0.0031545741324921,49,9.530770330457017e-05,0.250025622329893,100,25.002562232989302,9.530770330457017e-05,25.002562232989302
best programming languages 2025,Top programming languages,2,1,46,1,0.0031545741324921,46,7.872181595303118e-05,0.16764578419074058,94,15.758703713929615,7.872181595303118e-05,15.758703713929615
best programming languages 2025,Most in-demand coding skills,3,1,31,1,0.0031545741324921,31,9.59332101047039e-05,0.2531324292108149,64,16.200475469492154,9.59332101047039e-05,16.200475469492154
weather new york,NYC weather today,1,0,0,0,0.0,0,5.4528714827029034e-05,0.047481953784689196,1,0.047481953784689196,5.4528714827029034e-05,0.047481953784689196
weather new york,Weather forecast,2,0,0,0,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,0,0,0,0.0,0,4.4968968722969294e-05,0.0,1,0.0,4.4968968722969294e-05,0.0
best laptop gaming,Laptop A review,1,0,0,1,0.0,0,6.9844325480517e-05,0.12355250098514062,1,0.12355250098514062,6.9844325480517e-05,0.12355250098514062
best laptop gaming,Laptop B specs,2,1,34,1,0.0033557046979865,34,9.61163459578529e-05,0.25404203999136143,70,17.7829427993953,9.61163459578529e-05,17.7829427993953
best laptop gaming,Top gaming laptops,3,0,0,0,0.0,0,7.160750828916207e-05,0.13230998928271062,1,0.13230998928271062,7.160750828916207e-05,0.13230998928271062
best programming languages 2025,Best languages to learn,1,0,0,0,0.0,0,9.530770330457017e-05,0.250025622329893,1,0.250025622329893,9.530770330457017e-05,0.250025622329893
best programming languages 2025,Top programming languages,2,0,0,1,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,0,0,1,0.0,0,9.59332101047039e-05,0.2531324292108149,1,0.2531324292108149,9.59332101047039e-05,0.2531324292108149
cheap flights tokyo,Flight deals to Tokyo,1,0,0,1,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,0,0,0,0.0,0,0.00010685342567740008,0.3073716491124193,1,0.3073716491124193,0.00010685342567740008,0.3073716491124193
cheap flights tokyo,Best airlines to Japan,3,0,0,0,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
learn python,Python tutorial,1,0,0,0,0.0,0,0.00024630327243357897,1.0,1,1.0,0.00024630327243357897,1.0
learn python,Learn Python fast,2,0,0,0,0.0,0,9.176792082143947e-05,0.23244400599381823,1,0.23244400599381823,9.176792082143947e-05,0.23244400599381823
learn python,Python for beginners,3,1,7,1,0.0032467532467532,7,0.00015580591571051627,0.5505119840226522,16,8.808191744362436,0.00015580591571051627,8.808191744362436
best programming languages 2025,Best languages to learn,1,1,46,1,0.0031545741324921,46,9.530770330457017e-05,0.250025622329893,94,23.502408499009942,9.530770330457017e-05,23.502408499009942
best programming languages 2025,Top programming languages,2,1,29,1,0.0031545741324921,29,7.872181595303118e-05,0.16764578419074058,60,10.058747051444435,7.872181595303118e-05,10.058747051444435
best programming languages 2025,Most in-demand coding skills,3,0,0,0,0.0,0,9.59332101047039e-05,0.2531324292108149,1,0.2531324292108149,9.59332101047039e-05,0.2531324292108149
cheap flights tokyo,Flight deals to Tokyo,1,0,0,1,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,1,12,1,0.0032467532467532,12,0.00010685342567740008,0.3073716491124193,26,7.991662876922902,0.00010685342567740008,7.991662876922902
cheap flights tokyo,Best airlines to Japan,3,0,0,1,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
cheap flights tokyo,Flight deals to Tokyo,1,1,20,1,0.0032467532467532,20,7.034215377643704e-05,0.12602514616653807,42,5.293056138994599,7.034215377643704e-05,5.293056138994599
cheap flights tokyo,Cheapest Tokyo flights,2,1,30,1,0.0032467532467532,30,0.00010685342567740008,0.3073716491124193,62,19.05704224497,0.00010685342567740008,19.05704224497
cheap flights tokyo,Best airlines to Japan,3,1,23,1,0.0032467532467532,23,0.00014266659854911268,0.48525078948578115,48,23.292037895317495,0.00014266659854911268,23.292037895317495
best programming languages 2025,Best languages to learn,1,1,26,1,0.0031545741324921,26,9.530770330457017e-05,0.250025622329893,54,13.501383605814222,9.530770330457017e-05,13.501383605814222
